Filename,SSp-ll,SSp-tr,VISC,AUDpo,VISal,VISam,VISl,VISp,VISpl,VISpm,VISli,VISpor,ACAd,ACAv,PL,ILA,ORB,VISrl,TEa,AId,AIp,AIv,RSPagl,RSPd,RSPv,PTLp,PERI,ECT,TT,DP,PIR,NLOT,COA,PAA,TR,HPF,FC,ENTl,ENTm,PAR,POST,PRE,SUB,ProS,CLA,EP,LA,BMA,ACB,FS,LSc,LSr,LSv,SH,sAMY,MEA,GPe,GPi,SI,MA,NDB,SPF,PP,MG,SGN,AM,AD,MD,PT,RE,RH,PCN,SubG,SO,ASO,PVH,ARH,ADP,AHA,MEPO,PS,SCH,VMH,TU,ZI,VTA,RN,SOC,TRN,LDT,CN,PARN,RPA,DN,PVT,BLA,DMH,ENT,FRP,HY,LHA,LS,MPO,MPN,MBmot,NTS,PB,PeF,PH,SSp,RSP,MOs,SFO,TH,VAL,VP,LGd,LP,PO,POL,VM,VPL,VPM,IAM,LD,IMD,MTN,CL,PF,Xi,ILM,CM,GENd,GENv,VPLpc,VPMpc,LGd-sh,LGd-co,LGd-ip,LGv,IntG,SPFm,SPFp,SPA,ATN,APN,NOT,OP,PPT,RPF,CUN,III,IV,VI,XII,I5,IF,IPR,PRC,VTN
0377GFP-S5-03_0001.nd2_(RGB).png,0.3,0.3,0.3,697.216811357369,1240.0421286259937,0.3,0.3,114.8633295336055,0.3,204.4164989006716,0.3,0.3,0.3,0.3,0.3,0.3,0.3,42.27470203767781,41.4879970422684,0.3,0.3,0.3,18.406346563356177,34.00634508990318,49.32089499698267,17.678546505704972,54.27814693958271,25.212422416940488,0.3,0.3,11.362135741324666,0.3,39.484999258241885,0.3,61.28683916521428,10.3,0.3,47.10141439181641,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.586159929209092,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,61.25279037048616,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,54.4086969450667,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.46524399513009,0.3,3.1064302856191017,0.3,0.3,0.3,0.3,56.373116382950464,0.3,0.3,0.3,0.3,0.3,36.85110458394525,0.3,0.3,12.919464102975082,0.3,0.3,0.3,0.3,0.3,415.4502015362385,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,53.406947241436335,0.3,30.291813636613377,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,67.14311708667009,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-08_0001.nd2_(RGB).png,18.427752133629998,0.3,54.66375888832086,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,122.89196401645182,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,81.42232876971421,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,76.73079964604545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.83576184759574,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,452.3379264657171,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.912860571238204,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.14184122095011,0.3,16.572067468086683,0.3,33.95190427460022,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,178.12041073380482,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-05_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,95.68323864487334,0.3,0.3,0.3,0.3,0.3,0.3,23.189435857870063,105.37882629981584,49.43420342034203,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,48.23592154574021,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,76.73079964604545,0.3,0.3,29.388934203467983,0.3,0.3,22.972678035935303,0.3,0.3,0.3,0.3,0.3,0.3,28.46985065692376,117.2761710881584,115.75706429780033,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.719290856857306,0.3,14.276378355958157,76.87188946556319,0.3,0.3,0.3,0.3,0.3,0.3,116.0886438372718,0.3,71.8970968595814,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-04_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,204.69265423901436,17.995486991305928,0.3,0.3,0.3,0.3,0.3,23.189435857870063,0.3,74.00130513051305,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.17378580441554,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,76.73079964604545,0.3,0.3,58.47786840693597,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,42.55477598538563,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,45.91370817831919,0.3,32.84413493617336,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-09_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,109.30941559414096,0.3,0.3,0.3,0.3,0.3,0.3,46.07887171574012,0.3,49.43420342034203,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,40.86116438485711,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.586159929209092,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,52.93120174421445,0.3,45.8617889106427,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-06_0001.nd2_(RGB).png,72.81100853451997,0.3,127.14877073941534,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.995486991305928,0.3,0.3,0.3,0.3,0.3,0.3,17.813137716635975,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.29805728706488,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,92.01695957525456,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.37152369519148,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1299.4863865089078,100.76766297346045,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,768.3351741118536,0.3,0.3,0.3,0.3,14.332151428095507,0.3,0.3,0.3,105.69871022551746,0.3,0.3,0.3,0.3,0.3,33.63309443800248,0.3,26.33530794893869,0.3,50.77785641190032,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,467.842462215546,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,158.3625873189376,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-07_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,43.656004447739065,0.3,0.3,57.52358964467516,0.3,221.4039153915392,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29.79902864353244,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,61.44463971683636,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29.589721442556023,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S2-01_0001.nd2_(RGB).png,0.3,91.63841623255658,145.27002370218898,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,70.3525508665439,0.3,36.51269312671235,22.77089672660212,10.104178999396536,0.3,0.3,0.3,0.3,0.3,51.923300126181765,0.3,117.85499777472567,36.10017051416579,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,183.7339191505091,0.3,86.43008583329826,0.3,0.3,0.3,0.3,0.3,0.3,168.87218956153183,315.7846577073637,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,201.2353259469209,2809.775038600103,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,388.3413147942791,0.3,23.98350036877956,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,96.3043967639817,381.8372123046056,0.3,0.3,0.3,25.55787257057192,82.653624500264,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.598107306211965,20.60616921330292,0.3,0.3,69.70705256636295,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,755.9376024731993,0.3,108.19441435743369,0.3,0.3,0.3,159.62084172430903,512.5436659368157,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,355.9408214676096,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S1-2_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S5-01_0001.nd2_(RGB).png,0.3,0.3,72.78501185109448,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.813137716635975,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,48.23592154574021,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,46.15847978762727,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.83576184759574,0.3,0.3,0.3,0.3,0.3,58.02853214890016,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.1064302856191017,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.843733914738152,0.3,13.317653974469346,0.3,4.506488034325027,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,39.8156468297344,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-07_0001.nd2_(RGB).png,72.81100853451997,0.3,72.78501185109448,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.995486991305928,0.3,0.3,0.3,0.3,0.3,0.3,105.37882629981584,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,37.17378580441554,0.3,13.361666419413964,36.10017051416579,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,77.65750928209053,122.58927943367271,0.3,0.3,0.3,99.07338689248364,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,117.2761710881584,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,185.8980552155583,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,864.3395708758353,0.3,0.3,0.3,0.3,17.13858171371461,0.3,0.3,76.87188946556319,105.69871022551746,0.3,0.3,0.3,0.3,0.3,51.17682835274064,0.3,16.572067468086683,0.3,29.74541624027519,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,359.9480478581123,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.5734702446016,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-06_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.92617694926762,0.3,18.008805076333157,0.3,58.108005930318754,0.3,0.3,80.41302550254521,0.3,49.43420342034203,0.3,0.3,0.3,0.3,0.3,0.3,29.82910819963,0.3,3.987378580441555,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,155.01501856418108,30.872319858418184,0.3,0.3,174.83360522080793,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.38492532846188,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.317653974469346,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S1-3_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,101.46401037805782,0.3,0.3,34.63415378680509,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,131.88620855898566,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.8088269872346725,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S3-04_0001.nd2_(RGB).png,36.555504267259984,61.192277488371055,163.3912766649626,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,70.3525508665439,0.3,108.93807938013704,56.4772418165053,19.90835799879307,0.3,0.3,0.3,0.3,0.3,121.9834931545713,535.6086540818827,39.484999258241885,71.90034102833158,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,168.44775922130003,0.3,86.43008583329826,0.3,0.3,0.3,0.3,0.3,0.3,63.51457108557444,42.36462102764848,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,830.8846551789721,266.6353825136612,0.3,0.3,0.3,936.7916795333676,0.3,0.3,0.3,0.3,452.3379264657171,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,96.3043967639817,0.3,0.3,0.3,0.3,8.719290856857306,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,47.668081569793,44.97357226926642,3.554413493617336,0.3,76.01678461785049,365.5145697136522,15.345089987046276,0.3,0.3,0.3,0.3,92.35568390697988,48.94295770882714,0.3,1991.1132749817648,420.0986680406663,0.3,36.26480478581123,0.3,0.3,0.3,53.406947241436335,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,454.72993854194567,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0377GFP-S4-05_0001.nd2_(RGB).png,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,54.80470779707048,0.3,0.3,0.3,0.3,0.3,0.3,23.189435857870063,0.3,74.00130513051305,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.111650063090885,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.38492532846188,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,47.668081569793,0.3,29.589721442556023,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
